INFO 2025-02-23 17:21:40,174 autoreload 10820 1704 Watching for file changes with StatReloader
DEBUG 2025-02-23 17:27:02,362 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-02-23 17:27:02,363 factory 14084 14640 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,363 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-02-23 17:27:02,364 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,365 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-02-23 17:27:02,366 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,366 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-02-23 17:27:02,368 factory 14084 14640 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,369 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-02-23 17:27:02,369 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,370 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-02-23 17:27:02,371 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,372 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-02-23 17:27:02,373 factory 14084 14640 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,374 factory 14084 14640 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-23 17:27:02,374 factory 14084 14640 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-23 17:27:02,374 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-02-23 17:27:02,374 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,374 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-02-23 17:27:02,374 factory 14084 14640 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,374 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-02-23 17:27:02,378 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,378 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-02-23 17:27:02,379 factory 14084 14640 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,379 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-02-23 17:27:02,380 factory 14084 14640 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,381 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-02-23 17:27:02,381 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,382 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-02-23 17:27:02,383 factory 14084 14640 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-23 17:27:02,383 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-02-23 17:27:02,386 factory 14084 14640 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,386 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-02-23 17:27:02,388 factory 14084 14640 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,389 factory 14084 14640 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-23 17:27:02,389 factory 14084 14640 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-23 17:27:02,389 factory 14084 14640 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-23 17:27:02,390 factory 14084 14640 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-02-23 17:27:02,391 factory 14084 14640 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-02-23 17:27:02,393 factory 14084 14640 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-23 17:27:06,239 middleware 14084 15520 Request path: /mockdata/mock-data-file/
DEBUG 2025-02-23 17:27:06,239 middleware 14084 15520 Request method: POST
DEBUG 2025-02-23 17:27:06,239 middleware 14084 15520 Request headers: {'Content-Length': '58', 'Content-Type': 'application/json', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwMzc3NzI0LCJpYXQiOjE3NDAyOTEzMjQsImp0aSI6Ijc4MzhlZmNmOGM1YTQzMDE4ODNmZWExOTVlZWYzZGJkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.g46bE3otfqgqstYkHFxjh-Ir2z2i0sf9dRghkq82clY', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, application/octet-stream', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
INFO 2025-02-23 17:27:06,247 views 14084 15520 开始生成数据，列：['email']，行数：2
INFO 2025-02-23 17:27:06,247 views 14084 15520 开始生成数据，列：['email']，行数：2
INFO 2025-02-23 17:27:06,247 views 14084 15520 生成数据 - 列：email，值：jiesu@example.net
INFO 2025-02-23 17:27:06,247 views 14084 15520 生成数据 - 列：email，值：jiesu@example.net
INFO 2025-02-23 17:27:06,247 views 14084 15520 第 1 行数据：['jiesu@example.net']
INFO 2025-02-23 17:27:06,247 views 14084 15520 第 1 行数据：['jiesu@example.net']
INFO 2025-02-23 17:27:06,247 views 14084 15520 生成数据 - 列：email，值：weiwu@example.org
INFO 2025-02-23 17:27:06,247 views 14084 15520 生成数据 - 列：email，值：weiwu@example.org
INFO 2025-02-23 17:27:06,248 views 14084 15520 第 2 行数据：['weiwu@example.org']
INFO 2025-02-23 17:27:06,248 views 14084 15520 第 2 行数据：['weiwu@example.org']
INFO 2025-02-23 17:27:06,248 views 14084 15520 数据生成完成，总行数：2
INFO 2025-02-23 17:27:06,248 views 14084 15520 数据生成完成，总行数：2
DEBUG 2025-02-23 17:29:12,834 middleware 14084 15520 Request path: /mockdata/mock-data-file/
DEBUG 2025-02-23 17:29:12,834 middleware 14084 15520 Request method: POST
DEBUG 2025-02-23 17:29:12,835 middleware 14084 15520 Request headers: {'Content-Length': '87', 'Content-Type': 'application/json', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwMzc3NzI0LCJpYXQiOjE3NDAyOTEzMjQsImp0aSI6Ijc4MzhlZmNmOGM1YTQzMDE4ODNmZWExOTVlZWYzZGJkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.g46bE3otfqgqstYkHFxjh-Ir2z2i0sf9dRghkq82clY', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': '*/*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
INFO 2025-02-23 17:29:12,839 views 14084 15520 开始生成数据，列：['address', 'bank_card', 'company_name']，行数：2
INFO 2025-02-23 17:29:12,839 views 14084 15520 开始生成数据，列：['address', 'bank_card', 'company_name']，行数：2
INFO 2025-02-23 17:29:12,840 views 14084 15520 生成数据 - 列：address，值：新疆维吾尔自治区成都县双滦邯郸街c座 602181
INFO 2025-02-23 17:29:12,840 views 14084 15520 生成数据 - 列：address，值：新疆维吾尔自治区成都县双滦邯郸街c座 602181
INFO 2025-02-23 17:29:12,842 views 14084 15520 生成数据 - 列：bank_card，值：4106619984795306835
INFO 2025-02-23 17:29:12,842 views 14084 15520 生成数据 - 列：bank_card，值：4106619984795306835
INFO 2025-02-23 17:29:12,844 views 14084 15520 生成数据 - 列：company_name，值：香港特别行政区东方峻景有限责任公司
INFO 2025-02-23 17:29:12,844 views 14084 15520 生成数据 - 列：company_name，值：香港特别行政区东方峻景有限责任公司
INFO 2025-02-23 17:29:12,845 views 14084 15520 第 1 行数据：['新疆维吾尔自治区成都县双滦邯郸街c座 602181', '4106619984795306835', '香港特别行政区东方峻景有限责任公司']
INFO 2025-02-23 17:29:12,845 views 14084 15520 第 1 行数据：['新疆维吾尔自治区成都县双滦邯郸街c座 602181', '4106619984795306835', '香港特别行政区东方峻景有限责任公司']
INFO 2025-02-23 17:29:12,847 views 14084 15520 生成数据 - 列：address，值：澳门特别行政区台北县西夏杨路C座 114831
INFO 2025-02-23 17:29:12,847 views 14084 15520 生成数据 - 列：address，值：澳门特别行政区台北县西夏杨路C座 114831
INFO 2025-02-23 17:29:12,849 views 14084 15520 生成数据 - 列：bank_card，值：4404211194129613762
INFO 2025-02-23 17:29:12,849 views 14084 15520 生成数据 - 列：bank_card，值：4404211194129613762
INFO 2025-02-23 17:29:12,850 views 14084 15520 生成数据 - 列：company_name，值：甘肃省北京市南群英网络有限公司
INFO 2025-02-23 17:29:12,850 views 14084 15520 生成数据 - 列：company_name，值：甘肃省北京市南群英网络有限公司
INFO 2025-02-23 17:29:12,850 views 14084 15520 第 2 行数据：['澳门特别行政区台北县西夏杨路C座 114831', '4404211194129613762', '甘肃省北京市南群英网络有限公司']
INFO 2025-02-23 17:29:12,850 views 14084 15520 第 2 行数据：['澳门特别行政区台北县西夏杨路C座 114831', '4404211194129613762', '甘肃省北京市南群英网络有限公司']
INFO 2025-02-23 17:29:12,850 views 14084 15520 数据生成完成，总行数：2
INFO 2025-02-23 17:29:12,850 views 14084 15520 数据生成完成，总行数：2
DEBUG 2025-02-23 17:29:44,653 middleware 14084 15520 Request path: /mockdata/mock-data-file/
DEBUG 2025-02-23 17:29:44,654 middleware 14084 15520 Request method: POST
DEBUG 2025-02-23 17:29:44,654 middleware 14084 15520 Request headers: {'Content-Length': '87', 'Content-Type': 'application/json', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwMzc3NzI0LCJpYXQiOjE3NDAyOTEzMjQsImp0aSI6Ijc4MzhlZmNmOGM1YTQzMDE4ODNmZWExOTVlZWYzZGJkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.g46bE3otfqgqstYkHFxjh-Ir2z2i0sf9dRghkq82clY', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': '*/*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
INFO 2025-02-23 17:29:44,659 views 14084 15520 开始生成数据，列：['address', 'bank_card', 'company_name']，行数：2
INFO 2025-02-23 17:29:44,659 views 14084 15520 开始生成数据，列：['address', 'bank_card', 'company_name']，行数：2
INFO 2025-02-23 17:29:44,660 views 14084 15520 生成数据 - 列：address，值：新疆维吾尔自治区利县海陵北镇街x座 863657
INFO 2025-02-23 17:29:44,660 views 14084 15520 生成数据 - 列：address，值：新疆维吾尔自治区利县海陵北镇街x座 863657
INFO 2025-02-23 17:29:44,661 views 14084 15520 生成数据 - 列：bank_card，值：4301030054630136546
INFO 2025-02-23 17:29:44,661 views 14084 15520 生成数据 - 列：bank_card，值：4301030054630136546
INFO 2025-02-23 17:29:44,661 views 14084 15520 生成数据 - 列：company_name，值：上海市澳门县沈联通时科有限责任公司
INFO 2025-02-23 17:29:44,661 views 14084 15520 生成数据 - 列：company_name，值：上海市澳门县沈联通时科有限责任公司
INFO 2025-02-23 17:29:44,661 views 14084 15520 第 1 行数据：['新疆维吾尔自治区利县海陵北镇街x座 863657', '4301030054630136546', '上海市澳门县沈联通时科有限责任公司']
INFO 2025-02-23 17:29:44,661 views 14084 15520 第 1 行数据：['新疆维吾尔自治区利县海陵北镇街x座 863657', '4301030054630136546', '上海市澳门县沈联通时科有限责任公司']
INFO 2025-02-23 17:29:44,665 views 14084 15520 生成数据 - 列：address，值：河南省柳州县永川南宁路u座 374411
INFO 2025-02-23 17:29:44,665 views 14084 15520 生成数据 - 列：address，值：河南省柳州县永川南宁路u座 374411
INFO 2025-02-23 17:29:44,665 views 14084 15520 生成数据 - 列：bank_card，值：4483712456318217822
INFO 2025-02-23 17:29:44,665 views 14084 15520 生成数据 - 列：bank_card，值：4483712456318217822
INFO 2025-02-23 17:29:44,670 views 14084 15520 生成数据 - 列：company_name，值：河南省潜江县永维旺明传有限公司
INFO 2025-02-23 17:29:44,670 views 14084 15520 生成数据 - 列：company_name，值：河南省潜江县永维旺明传有限公司
INFO 2025-02-23 17:29:44,670 views 14084 15520 第 2 行数据：['河南省柳州县永川南宁路u座 374411', '4483712456318217822', '河南省潜江县永维旺明传有限公司']
INFO 2025-02-23 17:29:44,670 views 14084 15520 第 2 行数据：['河南省柳州县永川南宁路u座 374411', '4483712456318217822', '河南省潜江县永维旺明传有限公司']
INFO 2025-02-23 17:29:44,672 views 14084 15520 数据生成完成，总行数：2
INFO 2025-02-23 17:29:44,672 views 14084 15520 数据生成完成，总行数：2
DEBUG 2025-02-23 17:30:38,655 middleware 14084 15520 Request path: /mockdata/mock-data-file/
DEBUG 2025-02-23 17:30:38,656 middleware 14084 15520 Request method: POST
DEBUG 2025-02-23 17:30:38,656 middleware 14084 15520 Request headers: {'Content-Length': '72', 'Content-Type': 'application/json', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwMzc3NzI0LCJpYXQiOjE3NDAyOTEzMjQsImp0aSI6Ijc4MzhlZmNmOGM1YTQzMDE4ODNmZWExOTVlZWYzZGJkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.g46bE3otfqgqstYkHFxjh-Ir2z2i0sf9dRghkq82clY', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': '*/*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
